Object,Period(minute),Start Time,DL_Resource_Block_Utilizing_Rate(%),MaxUSER,Interference(dBm),4G User DL Throughput_SWAP(Kbps)
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:47,0.832,2,"	-117",25561.92
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,21.768,39,"	-116",20303.582
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,1.127,2,"	-119",24589.956
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,16.846,9,"	-113",7768.846
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,7.268,23,"	-117",8886.66
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,1.222,6,"	-116",4527.797
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,1.764,2,"	-116",844.267
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,0.978,2,"	-119",NIL
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,1.141,4,"	-118",4933.833
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:46,2.864,0,"	-117",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,11.179,34,"	-115",28672.199
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:46,0.725,3,"	-117",32704
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,20.803,41,"	-116",22657.941
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:46,0.891,0,"	-119",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,20.884,9,"	-113",6330.804
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,15.566,28,"	-117",8206.72
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,0.939,4,"	-115",4431.8
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,2.704,2,"	-116",9175.317
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,1.127,8,"	-119",17186.24
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,1.304,5,"	-118",5169.684
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:45,2.946,1,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,17.581,29,"	-114",26248.738
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:45,0.787,4,"	-117",32720
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,18.709,42,"	-116",21328.67
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:45,0.892,0,"	-119",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,19.94,6,"	-113",6388.937
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,21.306,32,"	-117",8816.338
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,1.905,4,"	-116",3795.099
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,1.968,2,"	-116",2891.25
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,0.941,5,"	-118",13204
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,2.494,7,"	-118",11668.318
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:44,2.936,2,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,15.406,28,"	-114",25067.311
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:44,0.755,4,"	-117",24996
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,16.104,39,"	-116",18628.358
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:44,0.91,1,"	-117",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,21.486,5,"	-114",4774.404
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,32.054,25,"	-117",11999.277
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,1.117,4,"	-113",2277.403
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,1.734,2,"	-116",834
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,1.265,7,"	-117",1858.653
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,1.354,4,"	-115",3953.637
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:43,2.916,1,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,10.23,32,"	-114",15331.919
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:43,0.798,4,"	-118",3554.667
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,26.614,41,"	-114",18151.395
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:43,0.919,2,"	-118",12864
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,22.654,5,"	-113",5174.936
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,27.636,29,"	-117",9980.47
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,1.104,3,"	-115",2584.24
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,1.768,2,"	-116",2923.333
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,1.073,5,"	-119",6273.333
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,1.127,4,"	-118",31889.239
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:42,4.164,1,"	-117",1989.499
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,6.908,33,"	-115",33776.45
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:42,1.242,6,"	-117",56920.471
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,29.438,38,"	-116",19710.553
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:42,0.894,0,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,27.768,5,"	-113",5961.896
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,36.012,30,"	-117",17246.08
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,3.641,6,"	-116",1688.231
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,1.836,2,"	-116",2910.476
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,1.44,5,"	-118",38054.993
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,3.171,7,"	-117",8431.387
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,17.048,33,"	-115",27395.212
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:41,2.9,1,"	-117",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,40.777,32,"	-116",19201.996
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:41,0.841,5,"	-118",4590.222
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:41,0.952,3,"	-119",9365.333
